id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
84,"I feel lighter after the ocean sounds, like my mind finally softened. The pace of my breathing changed.",ocean,35,8.0,3,3,early_morning,focused,calm_face,conflicted,calm,3,0,0,0,0,1,False,False,False,True,False,0,1,0.0,0,0.9966777408637875,9,0,0,34.88372093023256,18,0,i feel lighter after the ocean sounds like my mind finally softened the pace of my breathing changed
85,"Even after the forest track, I feel exhausted and emotionally overloaded.",forest,8,5.5,2,5,afternoon,neutral,tired_face,clear,overwhelmed,5,0,0,0,2,2,False,True,False,False,False,5,3,2.5,0,2.4875621890547266,10,-3,0,3.193612774451098,11,0,even after the forest track i feel exhausted and emotionally overloaded
86,The forest session slowed my thoughts and I feel more settled now. My shoulders feel less tense.,forest,10,6.5,4,3,evening,calm,none,clear,calm,2,1,0,0,3,2,False,True,False,False,False,3,0,1.5,0,0.7481296758104738,12,1,0,13.2890365448505,17,0,the forest session slowed my thoughts and i feel more settled now my shoulders feel less tense
87,"The forest session made me calmer, but part of me still feels uneasy There is relief, but also some lingering pressure",forest,8,4.5,4,4,night,focused,tense_face,clear,mixed,3,0,0,0,4,2,False,True,False,False,False,4,1,3.5,1,0.9975062344139651,16,0,1,7.980049875311721,21,0,the forest session made me calmer but part of me still feels uneasy there is relief but also some lingering pressure
88,"I noticed the rain sounds, but emotionally I still feel mostly the same. Nothing really clicked yet. Maybe later I'll understand it more.",rain,20,6.0,3,3,evening,calm,neutral_face,vague,neutral,1,0,0,0,3,0,False,False,False,False,True,2,0,2.0,0,0.9966777408637875,9,0,0,19.93355481727575,23,0,i noticed the rain sounds but emotionally i still feel mostly the same nothing really clicked yet maybe later i ll understand it more
89,"Even with the mountain session, my mind kept jumping between tasks.",mountain,15,6.5,3,4,morning,calm,tense_face,clear,restless,4,0,0,0,1,2,False,False,True,False,False,4,0,1.5,0,1.3289036544850499,12,-1,0,11.221945137157109,11,0,even with the mountain session my mind kept jumping between tasks
90,I couldn't really settle into the cafe track; I kept thinking of everything at once. Part of me wants to do everything at once.,cafe,8,6.5,2,5,early_morning,overwhelmed,neutral_face,conflicted,restless,4,0,0,0,0,1,True,False,False,False,False,2,4,1.5,0,2.4875621890547266,10,-3,0,3.193612774451098,24,0,i couldn t really settle into the cafe track i kept thinking of everything at once part of me wants to do everything at once
91,"The cafe track was fine. I feel steady, not especially better or worse.",cafe,20,7.0,3,3,evening,neutral,neutral_face,clear,neutral,1,0,0,0,3,2,True,False,False,False,False,2,3,1.0,0,0.9966777408637875,9,0,0,19.93355481727575,13,0,the cafe track was fine i feel steady not especially better or worse
92,"The forest track was fine I feel steady, not especially better or worse At least I paused for a moment Maybe later I'll understand it more",forest,15,5.5,2,3,morning,overwhelmed,neutral_face,vague,neutral,1,0,0,0,1,0,False,True,False,False,False,2,4,2.5,0,1.492537313432836,6,-1,0,9.966777408637874,26,0,the forest track was fine i feel steady not especially better or worse at least i paused for a moment maybe later i ll understand it more
93,"Even with the cafe session, my mind kept jumping between tasks. Part of me wants to do everything at once.",cafe,10,5.0,3,5,early_morning,restless,tired_face,conflicted,restless,4,0,0,0,0,1,True,False,False,False,False,5,5,3.0,0,1.6611295681063125,15,-2,0,5.9880239520958085,20,0,even with the cafe session my mind kept jumping between tasks part of me wants to do everything at once
94,"I tried to relax during the rain ambience, yet my thoughts kept racing. I keep wanting to switch tasks.",rain,20,6.0,3,4,early_morning,overwhelmed,none,conflicted,restless,4,0,0,0,0,1,False,False,False,False,True,3,4,2.0,0,1.3289036544850499,12,-1,0,14.962593516209477,19,0,i tried to relax during the rain ambience yet my thoughts kept racing i keep wanting to switch tasks
95,"I noticed the rain sounds, but emotionally I still feel mostly the same. idk.",rain,30,6.5,3,3,night,overwhelmed,neutral_face,conflicted,neutral,2,0,0,0,4,1,False,False,False,False,True,2,4,1.5,0,0.9966777408637875,9,0,0,29.900332225913623,14,0,i noticed the rain sounds but emotionally i still feel mostly the same idk
96,I couldn't really settle into the forest track; I kept thinking of everything at once. I keep wanting to switch tasks.,forest,35,6.0,3,3,afternoon,restless,neutral_face,clear,restless,4,0,0,0,2,2,False,True,False,False,False,2,5,2.0,0,0.9966777408637875,9,0,0,34.88372093023256,21,0,i couldn t really settle into the forest track i kept thinking of everything at once i keep wanting to switch tasks
97,"The mountain session made me calmer, but part of me still feels uneasy. I feel better and not better at the same time.",mountain,15,6.0,3,3,afternoon,neutral,neutral_face,clear,mixed,2,0,0,0,2,2,False,False,True,False,False,2,3,2.0,0,0.9966777408637875,9,0,0,14.950166112956811,23,0,the mountain session made me calmer but part of me still feels uneasy i feel better and not better at the same time
98,"The ocean session helped a little, though I still feel pulled in too many directions. I still feel a low buzz in my body.",ocean,20,4.5,2,5,afternoon,mixed,neutral_face,clear,restless,4,0,0,0,2,2,False,False,False,True,False,2,2,3.5,1,2.4875621890547266,10,-3,0,7.984031936127745,24,0,the ocean session helped a little though i still feel pulled in too many directions i still feel a low buzz in my body
99,I feel mentally clear after the rain session and ready to tackle one thing at a time. I can see my priorities more clearly. I should use this window well.,rain,18,6.0,4,1,evening,overwhelmed,neutral_face,clear,focused,2,0,0,0,3,2,False,False,False,False,True,2,4,2.0,0,0.24937655860349128,4,3,0,71.2871287128713,30,0,i feel mentally clear after the rain session and ready to tackle one thing at a time i can see my priorities more clearly i should use this window well
100,"The forest track helped a little, though something still feels off underneath.",forest,10,5.5,4,2,evening,calm,neutral_face,clear,mixed,2,0,0,0,3,2,False,True,False,False,False,2,0,2.5,0,0.49875311720698257,8,2,0,19.900497512437813,12,0,the forest track helped a little though something still feels off underneath
101,"After the forest sounds I feel better than before, but not completely okay. I feel better and not better at the same time.",forest,15,7.0,2,2,afternoon,restless,none,clear,mixed,4,1,0,0,2,2,False,True,False,False,False,3,5,1.0,0,0.9950248756218907,4,0,0,14.92537313432836,23,0,after the forest sounds i feel better than before but not completely okay i feel better and not better at the same time
102,"I feel lighter after the forest sounds, like my mind finally softened. The pace of my breathing changed.",forest,12,7.0,3,1,afternoon,neutral,none,clear,calm,2,1,0,0,2,2,False,True,False,False,False,3,3,1.0,0,0.33222591362126247,3,2,0,35.64356435643565,18,0,i feel lighter after the forest sounds like my mind finally softened the pace of my breathing changed
103,"I tried to relax during the mountain ambience, yet my thoughts kept racing. I still feel a low buzz in my body. idk.",mountain,12,6.0,3,3,night,restless,tense_face,conflicted,restless,3,0,0,0,4,1,False,False,True,False,False,4,5,2.0,0,0.9966777408637875,9,0,0,11.960132890365449,23,0,i tried to relax during the mountain ambience yet my thoughts kept racing i still feel a low buzz in my body idk
104,After the rain track I feel peaceful and less pulled in every direction. I think I can start gently today.,rain,15,8.0,3,2,early_morning,calm,neutral_face,conflicted,calm,3,0,0,0,0,1,False,False,False,False,True,2,0,0.0,0,0.6644518272425249,6,1,0,22.38805970149254,20,0,after the rain track i feel peaceful and less pulled in every direction i think i can start gently today
105,The rain session wasn't enough today; everything still feels heavy and too much. I feel emotionally tired. I almost wanted to stop midway.,rain,15,5.5,2,5,night,calm,none,conflicted,overwhelmed,4,0,0,0,4,1,False,False,False,False,True,3,0,2.5,0,2.4875621890547266,10,-3,0,5.9880239520958085,23,0,the rain session wasn t enough today everything still feels heavy and too much i feel emotionally tired i almost wanted to stop midway
106,"Even with the cafe session, my mind kept jumping between tasks. I still feel a low buzz in my body.",cafe,35,5.5,3,3,morning,unknown,tense_face,vague,restless,5,0,1,0,1,0,True,False,False,False,False,4,6,2.5,0,0.9966777408637875,9,0,0,34.88372093023256,20,0,even with the cafe session my mind kept jumping between tasks i still feel a low buzz in my body
107,The ocean ambience helped me stop drifting and concentrate on my next steps. I should begin with the hardest task first.,ocean,12,7.0,4,2,early_morning,restless,calm_face,vague,focused,3,0,0,0,0,0,False,False,False,True,False,0,5,1.0,0,0.49875311720698257,8,2,0,23.880597014925375,21,0,the ocean ambience helped me stop drifting and concentrate on my next steps i should begin with the hardest task first
108,"I liked the cafe session, but my mood is still split between calm and tension. There is relief, but also some lingering presure. I can't tell if I need rest or momentum.",cafe,18,7.0,3,4,night,calm,neutral_face,vague,mixed,4,0,0,0,4,0,True,False,False,False,False,2,0,1.0,0,1.3289036544850499,12,-1,0,13.46633416458853,32,0,i liked the cafe session but my mood is still split between calm and tension there is relief but also some lingering presure i can t tell if i need rest or momentum
109,"I wasn't expecting much, but the forest session made me feel quiet inside.",forest,25,7.5,3,3,morning,focused,happy_face,clear,calm,3,0,0,0,1,2,False,True,False,False,False,1,1,0.5,0,0.9966777408637875,9,0,0,24.916943521594686,13,0,i wasn t expecting much but the forest session made me feel quiet inside
110,"I came in distracted, but I left the cafe session with a sharper mind.",cafe,15,7.0,3,2,evening,calm,happy_face,vague,focused,3,0,0,0,3,0,True,False,False,False,False,1,0,1.0,0,0.6644518272425249,6,1,0,22.38805970149254,14,0,i came in distracted but i left the cafe session with a sharper mind
111,"After the forest sounds I feel better than before, but not completely okay.",forest,25,5.0,2,3,early_morning,neutral,calm_face,clear,mixed,2,0,0,0,0,2,False,True,False,False,False,0,3,3.0,0,1.492537313432836,6,-1,0,16.611295681063122,13,0,after the forest sounds i feel better than before but not completely okay
112,After the rain track I feel peaceful and less pulled in every direction. The pace of my breathing changed.,rain,10,6.5,4,1,morning,calm,calm_face,clear,calm,3,0,0,0,1,2,False,False,False,False,True,0,0,1.5,0,0.24937655860349128,4,3,0,39.603960396039604,19,0,after the rain track i feel peaceful and less pulled in every direction the pace of my breathing changed
113,"I wanted the mountain to calm me, but today my stress feels bigger than the session I'm carrying too much in my head",mountain,20,4.5,1,4,early_morning,unknown,tired_face,conflicted,overwhelmed,4,0,1,0,0,1,False,False,True,False,False,5,6,3.5,1,3.9603960396039604,4,-3,0,4.987531172069826,23,0,i wanted the mountain to calm me but today my stress feels bigger than the session i m carrying too much in my head
114,"I feel lighter after the mountain sounds, like my mind finally softened. My shoulders feel less tense.",mountain,25,6.0,4,3,night,overwhelmed,calm_face,clear,calm,4,0,0,0,4,2,False,False,True,False,False,0,4,2.0,0,0.7481296758104738,12,1,0,33.222591362126245,17,0,i feel lighter after the mountain sounds like my mind finally softened my shoulders feel less tense
115,"Even after the rain track, I feel exhausted and emotionally overloaded. I almost wanted to stop midway.",rain,15,4.5,2,4,morning,focused,tired_face,clear,overwhelmed,4,0,0,0,1,2,False,False,False,False,True,5,1,3.5,1,1.9900497512437814,8,-2,0,7.4812967581047385,17,0,even after the rain track i feel exhausted and emotionally overloaded i almost wanted to stop midway
116,Nothing strong came up during the rain session; I feel fairly normal. I can continue the day as usual.,rain,20,7.5,3,3,afternoon,neutral,none,clear,neutral,2,0,0,0,2,2,False,False,False,False,True,3,3,0.5,0,0.9966777408637875,9,0,0,19.93355481727575,19,0,nothing strong came up during the rain session i feel fairly normal i can continue the day as usual
117,"The mountain session gave me a pause, but the pressure is still sitting hard on me.",mountain,10,4.0,2,5,afternoon,calm,tense_face,vague,overwhelmed,5,0,0,0,2,0,False,False,True,False,False,4,0,4.0,1,2.4875621890547266,10,-3,0,3.9920159680638725,16,0,the mountain session gave me a pause but the pressure is still sitting hard on me
118,"Even after the cafe track, I feel exhausted and emotionally overloaded. It's hard to know where to begin.",cafe,15,5.5,3,4,morning,mixed,none,clear,overwhelmed,4,0,0,0,1,2,True,False,False,False,False,3,2,2.5,0,1.3289036544850499,12,-1,0,11.221945137157109,18,0,even after the cafe track i feel exhausted and emotionally overloaded it s hard to know where to begin
119,"The mountain session helped a little, though I still feel pulled in too many directions idk.",mountain,12,6.5,3,5,afternoon,focused,none,clear,restless,4,0,0,0,2,2,False,False,True,False,False,3,1,1.5,0,1.6611295681063125,15,-2,0,7.185628742514971,16,0,the mountain session helped a little though i still feel pulled in too many directions idk
